time,sample,well,row,col,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
8,25,54,8,5,BS01,Nar,60,b-Ala,10,4,0.742,5737
8,25,55,8,6,medium,Nar,0,b-Ala,10,4,0.707,5731
8,25,56,8,7,medium,Nar,60,b-Ala,10,4,0.349,767
8.33333333333333,26,1,1,1,BS01,Nar,0,b-Ala,0,1,0.532,3469
8.33333333333333,26,2,1,2,BS01,Nar,4,b-Ala,0,1,0.528,2611
8.33333333333333,26,3,1,3,BS01,Nar,10,b-Ala,0,1,0.553,2547
8.33333333333333,26,4,1,4,BS01,Nar,20,b-Ala,0,1,0.635,1859
8.33333333333333,26,5,1,5,BS01,Nar,60,b-Ala,0,1,0.646,995
8.33333333333333,26,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,167
8.33333333333333,26,7,1,7,medium,Nar,60,b-Ala,0,1,0.269,242
8.33333333333333,26,8,2,1,BS01,Nar,0,b-Ala,0,2,1.222,12897
8.33333333333333,26,9,2,2,BS01,Nar,4,b-Ala,0,2,1.116,8311
8.33333333333333,26,10,2,3,BS01,Nar,10,b-Ala,0,2,1.084,5646
8.33333333333333,26,11,2,4,BS01,Nar,20,b-Ala,0,2,0.875,5381
8.33333333333333,26,12,2,5,BS01,Nar,60,b-Ala,0,2,0.829,3430
8.33333333333333,26,13,2,6,medium,Nar,0,b-Ala,0,2,0.152,157
8.33333333333333,26,14,2,7,medium,Nar,60,b-Ala,0,2,0.327,219
8.33333333333333,26,15,3,1,BS01,Nar,0,b-Ala,0,3,0.478,3052
8.33333333333333,26,16,3,2,BS01,Nar,4,b-Ala,0,3,0.644,3546
8.33333333333333,26,17,3,3,BS01,Nar,10,b-Ala,0,3,0.658,2984
8.33333333333333,26,18,3,4,BS01,Nar,20,b-Ala,0,3,0.691,2082
8.33333333333333,26,19,3,5,BS01,Nar,60,b-Ala,0,3,0.638,1013
8.33333333333333,26,20,3,6,medium,Nar,0,b-Ala,0,3,0.158,236
8.33333333333333,26,21,3,7,medium,Nar,60,b-Ala,0,3,0.333,129
8.33333333333333,26,22,4,1,BS01,Nar,0,b-Ala,0,4,0.669,3574
8.33333333333333,26,23,4,2,BS01,Nar,4,b-Ala,0,4,0.638,3429
8.33333333333333,26,24,4,3,BS01,Nar,10,b-Ala,0,4,0.705,3124
8.33333333333333,26,25,4,4,BS01,Nar,20,b-Ala,0,4,0.691,2068
8.33333333333333,26,26,4,5,BS01,Nar,60,b-Ala,0,4,0.649,838
8.33333333333333,26,27,4,6,medium,Nar,0,b-Ala,0,4,0.274,988
8.33333333333333,26,28,4,7,medium,Nar,60,b-Ala,0,4,0.421,421
8.33333333333333,26,29,5,1,BS01,Nar,0,b-Ala,10,1,0.64,4604
8.33333333333333,26,30,5,2,BS01,Nar,4,b-Ala,10,1,0.725,5362
8.33333333333333,26,31,5,3,BS01,Nar,10,b-Ala,10,1,0.697,5739
8.33333333333333,26,32,5,4,BS01,Nar,20,b-Ala,10,1,0.628,5697
8.33333333333333,26,33,5,5,BS01,Nar,60,b-Ala,10,1,0.817,12993
8.33333333333333,26,34,5,6,medium,Nar,0,b-Ala,10,1,0.722,5044
8.33333333333333,26,35,5,7,medium,Nar,60,b-Ala,10,1,0.33,266
8.33333333333333,26,36,6,1,BS01,Nar,0,b-Ala,10,2,1.106,12116
8.33333333333333,26,37,6,2,BS01,Nar,4,b-Ala,10,2,1.078,9477
8.33333333333333,26,38,6,3,BS01,Nar,10,b-Ala,10,2,1.074,11385
8.33333333333333,26,39,6,4,BS01,Nar,20,b-Ala,10,2,0.969,9621
8.33333333333333,26,40,6,5,BS01,Nar,60,b-Ala,10,2,1.041,9771
8.33333333333333,26,41,6,6,medium,Nar,0,b-Ala,10,2,1.105,11453
8.33333333333333,26,42,6,7,medium,Nar,60,b-Ala,10,2,0.334,239
8.33333333333333,26,43,7,1,BS01,Nar,0,b-Ala,10,3,0.616,4257
8.33333333333333,26,44,7,2,BS01,Nar,4,b-Ala,10,3,0.671,5821
8.33333333333333,26,45,7,3,BS01,Nar,10,b-Ala,10,3,0.654,6176
8.33333333333333,26,46,7,4,BS01,Nar,20,b-Ala,10,3,0.67,5657
8.33333333333333,26,47,7,5,BS01,Nar,60,b-Ala,10,3,0.671,5528
8.33333333333333,26,48,7,6,medium,Nar,0,b-Ala,10,3,0.752,6147
8.33333333333333,26,49,7,7,medium,Nar,60,b-Ala,10,3,0.33,288
8.33333333333333,26,50,8,1,BS01,Nar,0,b-Ala,10,4,0.629,4940
8.33333333333333,26,51,8,2,BS01,Nar,4,b-Ala,10,4,0.81,8667
8.33333333333333,26,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,12837
8.33333333333333,26,53,8,4,BS01,Nar,20,b-Ala,10,4,0.576,5510
8.33333333333333,26,54,8,5,BS01,Nar,60,b-Ala,10,4,0.743,5715
8.33333333333333,26,55,8,6,medium,Nar,0,b-Ala,10,4,0.709,5309
8.33333333333333,26,56,8,7,medium,Nar,60,b-Ala,10,4,0.354,736
8.66666666666667,27,1,1,1,BS01,Nar,0,b-Ala,0,1,0.535,3649
8.66666666666667,27,2,1,2,BS01,Nar,4,b-Ala,0,1,0.53,3047
8.66666666666667,27,3,1,3,BS01,Nar,10,b-Ala,0,1,0.555,2646
8.66666666666667,27,4,1,4,BS01,Nar,20,b-Ala,0,1,0.637,1957
8.66666666666667,27,5,1,5,BS01,Nar,60,b-Ala,0,1,0.648,1031
8.66666666666667,27,6,1,6,medium,Nar,0,b-Ala,0,1,0.162,201
8.66666666666667,27,7,1,7,medium,Nar,60,b-Ala,0,1,0.271,213
8.66666666666667,27,8,2,1,BS01,Nar,0,b-Ala,0,2,1.216,13179
8.66666666666667,27,9,2,2,BS01,Nar,4,b-Ala,0,2,1.118,7960
8.66666666666667,27,10,2,3,BS01,Nar,10,b-Ala,0,2,1.083,5489
8.66666666666667,27,11,2,4,BS01,Nar,20,b-Ala,0,2,0.873,5125
8.66666666666667,27,12,2,5,BS01,Nar,60,b-Ala,0,2,0.827,3043
8.66666666666667,27,13,2,6,medium,Nar,0,b-Ala,0,2,0.152,165
8.66666666666667,27,14,2,7,medium,Nar,60,b-Ala,0,2,0.328,146
8.66666666666667,27,15,3,1,BS01,Nar,0,b-Ala,0,3,0.481,2791
8.66666666666667,27,16,3,2,BS01,Nar,4,b-Ala,0,3,0.647,3893
8.66666666666667,27,17,3,3,BS01,Nar,10,b-Ala,0,3,0.658,3058
8.66666666666667,27,18,3,4,BS01,Nar,20,b-Ala,0,3,0.696,2556
8.66666666666667,27,19,3,5,BS01,Nar,60,b-Ala,0,3,0.639,994
8.66666666666667,27,20,3,6,medium,Nar,0,b-Ala,0,3,0.158,172
8.66666666666667,27,21,3,7,medium,Nar,60,b-Ala,0,3,0.333,213
8.66666666666667,27,22,4,1,BS01,Nar,0,b-Ala,0,4,0.673,3556
8.66666666666667,27,23,4,2,BS01,Nar,4,b-Ala,0,4,0.64,3265
8.66666666666667,27,24,4,3,BS01,Nar,10,b-Ala,0,4,0.709,3142
8.66666666666667,27,25,4,4,BS01,Nar,20,b-Ala,0,4,0.693,1977
8.66666666666667,27,26,4,5,BS01,Nar,60,b-Ala,0,4,0.654,1072
8.66666666666667,27,27,4,6,medium,Nar,0,b-Ala,0,4,0.292,1115
8.66666666666667,27,28,4,7,medium,Nar,60,b-Ala,0,4,0.433,315
8.66666666666667,27,29,5,1,BS01,Nar,0,b-Ala,10,1,0.643,4710
8.66666666666667,27,30,5,2,BS01,Nar,4,b-Ala,10,1,0.728,5760
8.66666666666667,27,31,5,3,BS01,Nar,10,b-Ala,10,1,0.699,6067
8.66666666666667,27,32,5,4,BS01,Nar,20,b-Ala,10,1,0.629,6109
8.66666666666667,27,33,5,5,BS01,Nar,60,b-Ala,10,1,0.816,12413
8.66666666666667,27,34,5,6,medium,Nar,0,b-Ala,10,1,0.725,5041
8.66666666666667,27,35,5,7,medium,Nar,60,b-Ala,10,1,0.332,247
8.66666666666667,27,36,6,1,BS01,Nar,0,b-Ala,10,2,1.106,12524
8.66666666666667,27,37,6,2,BS01,Nar,4,b-Ala,10,2,1.082,9197
8.66666666666667,27,38,6,3,BS01,Nar,10,b-Ala,10,2,1.079,12029
8.66666666666667,27,39,6,4,BS01,Nar,20,b-Ala,10,2,0.987,9675
8.66666666666667,27,40,6,5,BS01,Nar,60,b-Ala,10,2,1.045,9632
8.66666666666667,27,41,6,6,medium,Nar,0,b-Ala,10,2,1.105,10689
8.66666666666667,27,42,6,7,medium,Nar,60,b-Ala,10,2,0.334,233
8.66666666666667,27,43,7,1,BS01,Nar,0,b-Ala,10,3,0.619,4296
8.66666666666667,27,44,7,2,BS01,Nar,4,b-Ala,10,3,0.674,5160
8.66666666666667,27,45,7,3,BS01,Nar,10,b-Ala,10,3,0.656,6703
8.66666666666667,27,46,7,4,BS01,Nar,20,b-Ala,10,3,0.676,6279
8.66666666666667,27,47,7,5,BS01,Nar,60,b-Ala,10,3,0.671,6021
8.66666666666667,27,48,7,6,medium,Nar,0,b-Ala,10,3,0.756,6255
8.66666666666667,27,49,7,7,medium,Nar,60,b-Ala,10,3,0.331,310
8.66666666666667,27,50,8,1,BS01,Nar,0,b-Ala,10,4,0.633,4787
8.66666666666667,27,51,8,2,BS01,Nar,4,b-Ala,10,4,0.815,9343
8.66666666666667,27,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,12771
8.66666666666667,27,53,8,4,BS01,Nar,20,b-Ala,10,4,0.578,5692
8.66666666666667,27,54,8,5,BS01,Nar,60,b-Ala,10,4,0.744,6290
8.66666666666667,27,55,8,6,medium,Nar,0,b-Ala,10,4,0.712,5433
8.66666666666667,27,56,8,7,medium,Nar,60,b-Ala,10,4,0.36,885
9,28,1,1,1,BS01,Nar,0,b-Ala,0,1,0.538,3420
9,28,2,1,2,BS01,Nar,4,b-Ala,0,1,0.532,2632
9,28,3,1,3,BS01,Nar,10,b-Ala,0,1,0.557,2896
9,28,4,1,4,BS01,Nar,20,b-Ala,0,1,0.638,2185
9,28,5,1,5,BS01,Nar,60,b-Ala,0,1,0.651,1329
9,28,6,1,6,medium,Nar,0,b-Ala,0,1,0.161,213
9,28,7,1,7,medium,Nar,60,b-Ala,0,1,0.272,189
9,28,8,2,1,BS01,Nar,0,b-Ala,0,2,1.233,13415
9,28,9,2,2,BS01,Nar,4,b-Ala,0,2,1.116,8539
9,28,10,2,3,BS01,Nar,10,b-Ala,0,2,1.072,5218
9,28,11,2,4,BS01,Nar,20,b-Ala,0,2,0.871,5098
9,28,12,2,5,BS01,Nar,60,b-Ala,0,2,0.826,3343
9,28,13,2,6,medium,Nar,0,b-Ala,0,2,0.154,128
9,28,14,2,7,medium,Nar,60,b-Ala,0,2,0.328,222
9,28,15,3,1,BS01,Nar,0,b-Ala,0,3,0.483,3002
9,28,16,3,2,BS01,Nar,4,b-Ala,0,3,0.648,3678
9,28,17,3,3,BS01,Nar,10,b-Ala,0,3,0.656,2852
9,28,18,3,4,BS01,Nar,20,b-Ala,0,3,0.695,2249
9,28,19,3,5,BS01,Nar,60,b-Ala,0,3,0.641,1046
9,28,20,3,6,medium,Nar,0,b-Ala,0,3,0.158,190
9,28,21,3,7,medium,Nar,60,b-Ala,0,3,0.333,227
9,28,22,4,1,BS01,Nar,0,b-Ala,0,4,0.675,3509
9,28,23,4,2,BS01,Nar,4,b-Ala,0,4,0.643,3457
9,28,24,4,3,BS01,Nar,10,b-Ala,0,4,0.715,3037
9,28,25,4,4,BS01,Nar,20,b-Ala,0,4,0.693,1640
9,28,26,4,5,BS01,Nar,60,b-Ala,0,4,0.655,1037
9,28,27,4,6,medium,Nar,0,b-Ala,0,4,0.308,1072
9,28,28,4,7,medium,Nar,60,b-Ala,0,4,0.443,433
9,28,29,5,1,BS01,Nar,0,b-Ala,10,1,0.645,4414
9,28,30,5,2,BS01,Nar,4,b-Ala,10,1,0.729,5873
9,28,31,5,3,BS01,Nar,10,b-Ala,10,1,0.701,6320
9,28,32,5,4,BS01,Nar,20,b-Ala,10,1,0.633,5729
9,28,33,5,5,BS01,Nar,60,b-Ala,10,1,0.816,12534
9,28,34,5,6,medium,Nar,0,b-Ala,10,1,0.727,5252
9,28,35,5,7,medium,Nar,60,b-Ala,10,1,0.332,184
9,28,36,6,1,BS01,Nar,0,b-Ala,10,2,1.116,12080
9,28,37,6,2,BS01,Nar,4,b-Ala,10,2,1.085,9878
9,28,38,6,3,BS01,Nar,10,b-Ala,10,2,1.078,11017
9,28,39,6,4,BS01,Nar,20,b-Ala,10,2,0.975,10371
9,28,40,6,5,BS01,Nar,60,b-Ala,10,2,1.045,9690
9,28,41,6,6,medium,Nar,0,b-Ala,10,2,1.113,10921
9,28,42,6,7,medium,Nar,60,b-Ala,10,2,0.335,246
9,28,43,7,1,BS01,Nar,0,b-Ala,10,3,0.622,3963
9,28,44,7,2,BS01,Nar,4,b-Ala,10,3,0.676,5766
9,28,45,7,3,BS01,Nar,10,b-Ala,10,3,0.656,6567
9,28,46,7,4,BS01,Nar,20,b-Ala,10,3,0.675,6218
9,28,47,7,5,BS01,Nar,60,b-Ala,10,3,0.674,5324
9,28,48,7,6,medium,Nar,0,b-Ala,10,3,0.759,6126
9,28,49,7,7,medium,Nar,60,b-Ala,10,3,0.331,260
9,28,50,8,1,BS01,Nar,0,b-Ala,10,4,0.635,4958
9,28,51,8,2,BS01,Nar,4,b-Ala,10,4,0.826,9401
9,28,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,13447
9,28,53,8,4,BS01,Nar,20,b-Ala,10,4,0.58,5671
9,28,54,8,5,BS01,Nar,60,b-Ala,10,4,0.745,5966
9,28,55,8,6,medium,Nar,0,b-Ala,10,4,0.714,5309
9,28,56,8,7,medium,Nar,60,b-Ala,10,4,0.365,1142
9.33333333333333,29,1,1,1,BS01,Nar,0,b-Ala,0,1,0.541,4109
9.33333333333333,29,2,1,2,BS01,Nar,4,b-Ala,0,1,0.534,2715
9.33333333333333,29,3,1,3,BS01,Nar,10,b-Ala,0,1,0.558,2612
9.33333333333333,29,4,1,4,BS01,Nar,20,b-Ala,0,1,0.638,2245
9.33333333333333,29,5,1,5,BS01,Nar,60,b-Ala,0,1,0.655,1015
9.33333333333333,29,6,1,6,medium,Nar,0,b-Ala,0,1,0.162,134
9.33333333333333,29,7,1,7,medium,Nar,60,b-Ala,0,1,0.27,236
9.33333333333333,29,8,2,1,BS01,Nar,0,b-Ala,0,2,1.228,13474
9.33333333333333,29,9,2,2,BS01,Nar,4,b-Ala,0,2,1.115,8113
9.33333333333333,29,10,2,3,BS01,Nar,10,b-Ala,0,2,1.064,5627
9.33333333333333,29,11,2,4,BS01,Nar,20,b-Ala,0,2,0.87,5253
9.33333333333333,29,12,2,5,BS01,Nar,60,b-Ala,0,2,0.823,3532
9.33333333333333,29,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,168
9.33333333333333,29,14,2,7,medium,Nar,60,b-Ala,0,2,0.328,194
9.33333333333333,29,15,3,1,BS01,Nar,0,b-Ala,0,3,0.486,2920
9.33333333333333,29,16,3,2,BS01,Nar,4,b-Ala,0,3,0.65,3754
9.33333333333333,29,17,3,3,BS01,Nar,10,b-Ala,0,3,0.655,3298
9.33333333333333,29,18,3,4,BS01,Nar,20,b-Ala,0,3,0.693,2537
9.33333333333333,29,19,3,5,BS01,Nar,60,b-Ala,0,3,0.643,1196
9.33333333333333,29,20,3,6,medium,Nar,0,b-Ala,0,3,0.157,212
9.33333333333333,29,21,3,7,medium,Nar,60,b-Ala,0,3,0.334,218
9.33333333333333,29,22,4,1,BS01,Nar,0,b-Ala,0,4,0.678,3316
9.33333333333333,29,23,4,2,BS01,Nar,4,b-Ala,0,4,0.645,3557
9.33333333333333,29,24,4,3,BS01,Nar,10,b-Ala,0,4,0.716,3283
9.33333333333333,29,25,4,4,BS01,Nar,20,b-Ala,0,4,0.695,2275
9.33333333333333,29,26,4,5,BS01,Nar,60,b-Ala,0,4,0.664,1185
9.33333333333333,29,27,4,6,medium,Nar,0,b-Ala,0,4,0.325,1267
9.33333333333333,29,28,4,7,medium,Nar,60,b-Ala,0,4,0.456,334
9.33333333333333,29,29,5,1,BS01,Nar,0,b-Ala,10,1,0.649,4841
9.33333333333333,29,30,5,2,BS01,Nar,4,b-Ala,10,1,0.733,5390
9.33333333333333,29,31,5,3,BS01,Nar,10,b-Ala,10,1,0.702,6245
9.33333333333333,29,32,5,4,BS01,Nar,20,b-Ala,10,1,0.634,5936
9.33333333333333,29,33,5,5,BS01,Nar,60,b-Ala,10,1,0.819,13128
9.33333333333333,29,34,5,6,medium,Nar,0,b-Ala,10,1,0.731,5425
9.33333333333333,29,35,5,7,medium,Nar,60,b-Ala,10,1,0.332,174
9.33333333333333,29,36,6,1,BS01,Nar,0,b-Ala,10,2,1.112,11773
9.33333333333333,29,37,6,2,BS01,Nar,4,b-Ala,10,2,1.083,9452
9.33333333333333,29,38,6,3,BS01,Nar,10,b-Ala,10,2,1.075,11156
9.33333333333333,29,39,6,4,BS01,Nar,20,b-Ala,10,2,0.966,9427
9.33333333333333,29,40,6,5,BS01,Nar,60,b-Ala,10,2,1.038,9516
9.33333333333333,29,41,6,6,medium,Nar,0,b-Ala,10,2,1.11,10852
9.33333333333333,29,42,6,7,medium,Nar,60,b-Ala,10,2,0.336,194
9.33333333333333,29,43,7,1,BS01,Nar,0,b-Ala,10,3,0.626,4009
9.33333333333333,29,44,7,2,BS01,Nar,4,b-Ala,10,3,0.68,5878
9.33333333333333,29,45,7,3,BS01,Nar,10,b-Ala,10,3,0.658,6347
9.33333333333333,29,46,7,4,BS01,Nar,20,b-Ala,10,3,0.678,6443
9.33333333333333,29,47,7,5,BS01,Nar,60,b-Ala,10,3,0.675,5795
9.33333333333333,29,48,7,6,medium,Nar,0,b-Ala,10,3,0.76,6666
9.33333333333333,29,49,7,7,medium,Nar,60,b-Ala,10,3,0.331,261
9.33333333333333,29,50,8,1,BS01,Nar,0,b-Ala,10,4,0.638,4864
9.33333333333333,29,51,8,2,BS01,Nar,4,b-Ala,10,4,0.846,9419
9.33333333333333,29,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,13258
9.33333333333333,29,53,8,4,BS01,Nar,20,b-Ala,10,4,0.582,5437
9.33333333333333,29,54,8,5,BS01,Nar,60,b-Ala,10,4,0.748,5601
9.33333333333333,29,55,8,6,medium,Nar,0,b-Ala,10,4,0.717,5701
9.33333333333333,29,56,8,7,medium,Nar,60,b-Ala,10,4,0.372,1052
9.66666666666667,30,1,1,1,BS01,Nar,0,b-Ala,0,1,0.544,3690
9.66666666666667,30,2,1,2,BS01,Nar,4,b-Ala,0,1,0.537,2619
9.66666666666667,30,3,1,3,BS01,Nar,10,b-Ala,0,1,0.56,2606
9.66666666666667,30,4,1,4,BS01,Nar,20,b-Ala,0,1,0.64,2089
9.66666666666667,30,5,1,5,BS01,Nar,60,b-Ala,0,1,0.657,1011
9.66666666666667,30,6,1,6,medium,Nar,0,b-Ala,0,1,0.162,239
9.66666666666667,30,7,1,7,medium,Nar,60,b-Ala,0,1,0.272,123
9.66666666666667,30,8,2,1,BS01,Nar,0,b-Ala,0,2,1.222,12990
9.66666666666667,30,9,2,2,BS01,Nar,4,b-Ala,0,2,1.117,7771
9.66666666666667,30,10,2,3,BS01,Nar,10,b-Ala,0,2,1.065,5523
9.66666666666667,30,11,2,4,BS01,Nar,20,b-Ala,0,2,0.87,5480
9.66666666666667,30,12,2,5,BS01,Nar,60,b-Ala,0,2,0.821,3336
9.66666666666667,30,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,178
9.66666666666667,30,14,2,7,medium,Nar,60,b-Ala,0,2,0.33,231
9.66666666666667,30,15,3,1,BS01,Nar,0,b-Ala,0,3,0.488,3090
9.66666666666667,30,16,3,2,BS01,Nar,4,b-Ala,0,3,0.652,3668
9.66666666666667,30,17,3,3,BS01,Nar,10,b-Ala,0,3,0.654,3319
9.66666666666667,30,18,3,4,BS01,Nar,20,b-Ala,0,3,0.692,2159
9.66666666666667,30,19,3,5,BS01,Nar,60,b-Ala,0,3,0.648,932
9.66666666666667,30,20,3,6,medium,Nar,0,b-Ala,0,3,0.158,149
9.66666666666667,30,21,3,7,medium,Nar,60,b-Ala,0,3,0.333,255
9.66666666666667,30,22,4,1,BS01,Nar,0,b-Ala,0,4,0.681,3521
9.66666666666667,30,23,4,2,BS01,Nar,4,b-Ala,0,4,0.649,3447
9.66666666666667,30,24,4,3,BS01,Nar,10,b-Ala,0,4,0.717,3569
9.66666666666667,30,25,4,4,BS01,Nar,20,b-Ala,0,4,0.701,2196
9.66666666666667,30,26,4,5,BS01,Nar,60,b-Ala,0,4,0.648,1055
9.66666666666667,30,27,4,6,medium,Nar,0,b-Ala,0,4,0.34,1435
9.66666666666667,30,28,4,7,medium,Nar,60,b-Ala,0,4,0.471,624
9.66666666666667,30,29,5,1,BS01,Nar,0,b-Ala,10,1,0.651,4765
9.66666666666667,30,30,5,2,BS01,Nar,4,b-Ala,10,1,0.735,5581
9.66666666666667,30,31,5,3,BS01,Nar,10,b-Ala,10,1,0.703,6595
9.66666666666667,30,32,5,4,BS01,Nar,20,b-Ala,10,1,0.635,5769
9.66666666666667,30,33,5,5,BS01,Nar,60,b-Ala,10,1,0.818,12246
9.66666666666667,30,34,5,6,medium,Nar,0,b-Ala,10,1,0.733,4938
9.66666666666667,30,35,5,7,medium,Nar,60,b-Ala,10,1,0.332,155
9.66666666666667,30,36,6,1,BS01,Nar,0,b-Ala,10,2,1.112,11577
9.66666666666667,30,37,6,2,BS01,Nar,4,b-Ala,10,2,1.086,8859
9.66666666666667,30,38,6,3,BS01,Nar,10,b-Ala,10,2,1.082,11398
9.66666666666667,30,39,6,4,BS01,Nar,20,b-Ala,10,2,0.983,9723
9.66666666666667,30,40,6,5,BS01,Nar,60,b-Ala,10,2,1.05,9571
9.66666666666667,30,41,6,6,medium,Nar,0,b-Ala,10,2,1.112,11142
9.66666666666667,30,42,6,7,medium,Nar,60,b-Ala,10,2,0.335,254
9.66666666666667,30,43,7,1,BS01,Nar,0,b-Ala,10,3,0.628,4165
9.66666666666667,30,44,7,2,BS01,Nar,4,b-Ala,10,3,0.683,5225
9.66666666666667,30,45,7,3,BS01,Nar,10,b-Ala,10,3,0.66,6074
9.66666666666667,30,46,7,4,BS01,Nar,20,b-Ala,10,3,0.677,5920
9.66666666666667,30,47,7,5,BS01,Nar,60,b-Ala,10,3,0.677,5919
9.66666666666667,30,48,7,6,medium,Nar,0,b-Ala,10,3,0.764,6115
9.66666666666667,30,49,7,7,medium,Nar,60,b-Ala,10,3,0.332,232
9.66666666666667,30,50,8,1,BS01,Nar,0,b-Ala,10,4,0.641,4839
9.66666666666667,30,51,8,2,BS01,Nar,4,b-Ala,10,4,0.822,10038
9.66666666666667,30,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,13146
9.66666666666667,30,53,8,4,BS01,Nar,20,b-Ala,10,4,0.581,5092
9.66666666666667,30,54,8,5,BS01,Nar,60,b-Ala,10,4,0.749,5912
9.66666666666667,30,55,8,6,medium,Nar,0,b-Ala,10,4,0.72,5700
9.66666666666667,30,56,8,7,medium,Nar,60,b-Ala,10,4,0.38,1275
10,31,1,1,1,BS01,Nar,0,b-Ala,0,1,0.547,3760
10,31,2,1,2,BS01,Nar,4,b-Ala,0,1,0.54,2843
10,31,3,1,3,BS01,Nar,10,b-Ala,0,1,0.562,2871
10,31,4,1,4,BS01,Nar,20,b-Ala,0,1,0.642,2041
10,31,5,1,5,BS01,Nar,60,b-Ala,0,1,0.658,992
10,31,6,1,6,medium,Nar,0,b-Ala,0,1,0.162,138
10,31,7,1,7,medium,Nar,60,b-Ala,0,1,0.272,167
10,31,8,2,1,BS01,Nar,0,b-Ala,0,2,1.22,12783
10,31,9,2,2,BS01,Nar,4,b-Ala,0,2,1.116,8640
10,31,10,2,3,BS01,Nar,10,b-Ala,0,2,1.056,5297
10,31,11,2,4,BS01,Nar,20,b-Ala,0,2,0.866,5192
10,31,12,2,5,BS01,Nar,60,b-Ala,0,2,0.82,3505
10,31,13,2,6,medium,Nar,0,b-Ala,0,2,0.155,144
10,31,14,2,7,medium,Nar,60,b-Ala,0,2,0.329,204
10,31,15,3,1,BS01,Nar,0,b-Ala,0,3,0.49,3118
10,31,16,3,2,BS01,Nar,4,b-Ala,0,3,0.652,3869
10,31,17,3,3,BS01,Nar,10,b-Ala,0,3,0.652,3089
10,31,18,3,4,BS01,Nar,20,b-Ala,0,3,0.688,2394
10,31,19,3,5,BS01,Nar,60,b-Ala,0,3,0.649,1159
10,31,20,3,6,medium,Nar,0,b-Ala,0,3,0.16,166
10,31,21,3,7,medium,Nar,60,b-Ala,0,3,0.334,280
10,31,22,4,1,BS01,Nar,0,b-Ala,0,4,0.685,3561
10,31,23,4,2,BS01,Nar,4,b-Ala,0,4,0.653,3874
10,31,24,4,3,BS01,Nar,10,b-Ala,0,4,0.719,3442
10,31,25,4,4,BS01,Nar,20,b-Ala,0,4,0.703,2054
10,31,26,4,5,BS01,Nar,60,b-Ala,0,4,0.651,927
10,31,27,4,6,medium,Nar,0,b-Ala,0,4,0.361,1696
10,31,28,4,7,medium,Nar,60,b-Ala,0,4,0.484,585
10,31,29,5,1,BS01,Nar,0,b-Ala,10,1,0.654,5044
10,31,30,5,2,BS01,Nar,4,b-Ala,10,1,0.737,5607
10,31,31,5,3,BS01,Nar,10,b-Ala,10,1,0.704,6576
10,31,32,5,4,BS01,Nar,20,b-Ala,10,1,0.64,5869
10,31,33,5,5,BS01,Nar,60,b-Ala,10,1,0.819,13164
10,31,34,5,6,medium,Nar,0,b-Ala,10,1,0.735,4962
10,31,35,5,7,medium,Nar,60,b-Ala,10,1,0.332,170
10,31,36,6,1,BS01,Nar,0,b-Ala,10,2,1.112,11417
10,31,37,6,2,BS01,Nar,4,b-Ala,10,2,1.087,9691
10,31,38,6,3,BS01,Nar,10,b-Ala,10,2,1.078,11113
10,31,39,6,4,BS01,Nar,20,b-Ala,10,2,0.975,9906
10,31,40,6,5,BS01,Nar,60,b-Ala,10,2,1.054,10103
10,31,41,6,6,medium,Nar,0,b-Ala,10,2,1.11,10937
10,31,42,6,7,medium,Nar,60,b-Ala,10,2,0.335,266
10,31,43,7,1,BS01,Nar,0,b-Ala,10,3,0.631,4004
10,31,44,7,2,BS01,Nar,4,b-Ala,10,3,0.685,5791
10,31,45,7,3,BS01,Nar,10,b-Ala,10,3,0.661,6413
10,31,46,7,4,BS01,Nar,20,b-Ala,10,3,0.68,6808
10,31,47,7,5,BS01,Nar,60,b-Ala,10,3,0.68,5669
10,31,48,7,6,medium,Nar,0,b-Ala,10,3,0.765,6121
10,31,49,7,7,medium,Nar,60,b-Ala,10,3,0.333,293
10,31,50,8,1,BS01,Nar,0,b-Ala,10,4,0.643,4784
10,31,51,8,2,BS01,Nar,4,b-Ala,10,4,0.858,9824
10,31,52,8,3,BS01,Nar,10,b-Ala,10,4,0.734,13380
10,31,53,8,4,BS01,Nar,20,b-Ala,10,4,0.588,5673
10,31,54,8,5,BS01,Nar,60,b-Ala,10,4,0.751,5887
10,31,55,8,6,medium,Nar,0,b-Ala,10,4,0.723,5600
10,31,56,8,7,medium,Nar,60,b-Ala,10,4,0.389,1493
10.3333333333333,32,1,1,1,BS01,Nar,0,b-Ala,0,1,0.549,4094
10.3333333333333,32,2,1,2,BS01,Nar,4,b-Ala,0,1,0.545,2597
10.3333333333333,32,3,1,3,BS01,Nar,10,b-Ala,0,1,0.564,2820
10.3333333333333,32,4,1,4,BS01,Nar,20,b-Ala,0,1,0.644,2234
10.3333333333333,32,5,1,5,BS01,Nar,60,b-Ala,0,1,0.661,1069
